signature,cell_line,contribution,total_fitted,rel_contribution,reference_set,boot_mean,boot_median,boot_lo95,boot_hi95,boot_selected_frac,n_boots,signature_group,n_snv_used,cosmic_source,cosmic_genome,mutationalpatterns_version,fit_method,max_delta,n_boots_requested,bootstrap_input_sha256,subtype,is_hypermutator
SBS40,TOV1369,189.50482551973246,656.1760205311367,0.28880181474223826,restricted,151.56775040328438,159.5148336194682,0,274.25538189899885,0.885,200,clock-like (age),686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS6,TOV1369,93.8370533867075,656.1760205311367,0.14300591678243865,restricted,93.64288653033287,89.36563087151724,0,149.04976655149352,0.97,200,MMR-d / MSI,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS8,TOV1369,79.44050812864864,656.1760205311367,0.12106585069101752,restricted,80.4673094827078,86.49143789162778,0,135.41780023645234,0.885,200,other,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS1,TOV1369,29.140814666775654,656.1760205311367,0.04441005729405936,restricted,24.92109837595386,29.110158309426197,0,57.58048319231444,0.675,200,clock-like (age),686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS5,TOV1369,0,656.1760205311367,0,restricted,26.508465373922704,0,0,136.41713870027942,0.325,200,clock-like (age),686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS15,TOV1369,0,656.1760205311367,0,restricted,1.2219836185151458,0,0,26.07524062327073,0.03,200,MMR-d / MSI,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS21,TOV1369,0,656.1760205311367,0,restricted,0.25031491089518304,0,0,0,0.01,200,MMR-d / MSI,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10b,TOV1369,0,656.1760205311367,0,restricted,0.6801198805171955,0,0,17.078061495133838,0.03,200,POLE proofreading,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10d,TOV1369,0,656.1760205311367,0,restricted,0.09260219833002292,0,0,0,0.005,200,POLE proofreading,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS2,TOV1369,0,656.1760205311367,0,restricted,1.1878051572255128,0,0,15.555647683995945,0.075,200,other,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS18,TOV1369,0,656.1760205311367,0,restricted,1.5860431369656098,0,0,31.58806250937317,0.035,200,other,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS5,TOV21G,836.5314401373688,2335.178746825475,0.3582301531626131,restricted,814.960220812772,835.7699906349394,408.3016703241188,1016.2287710348922,0.975,200,clock-like (age),2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS6,TOV21G,631.9134993937259,2335.178746825475,0.2706060511439527,restricted,690.2497951532698,658.24183292562,462.2124562272703,1002.706359122394,0.995,200,MMR-d / MSI,2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS44,TOV21G,348.95449312146934,2335.178746825475,0.1494337397494091,restricted,328.05019426229774,339.4116266374215,0,711.1127447709711,0.805,200,MMR-d / MSI,2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS15,TOV21G,265.8754815147286,2335.178746825475,0.11385658672860448,restricted,211.27449717777515,260.42609639790965,0,425.2978826925157,0.705,200,MMR-d / MSI,2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS20,TOV21G,251.90383265818224,2335.178746825475,0.10787346921542056,restricted,247.86954590415965,262.08967704910003,0,435.9829591445281,0.845,200,MMR-d / MSI,2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS1,TOV21G,0,2335.178746825475,0,restricted,2.11001639947993,0,0,0,0.01,200,clock-like (age),2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS40,TOV21G,0,2335.178746825475,0,restricted,13.13616797448712,0,0,5.99571844801072,0.025,200,clock-like (age),2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS14,TOV21G,0,2335.178746825475,0,restricted,1.0147091269898698,0,0,0,0.005,200,MMR-d / MSI,2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS26,TOV21G,0,2335.178746825475,0,restricted,9.079675440800257,0,0,248.18712157258744,0.03,200,MMR-d / MSI,2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS3,TOV21G,0,2335.178746825475,0,restricted,12.451430367243685,0,0,248.78494654406808,0.04,200,other,2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS17a,TOV21G,0,2335.178746825475,0,restricted,1.020957858183288,0,0,0,0.01,200,other,2417,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,TRUE
SBS3,TOV2295-R,187.91253599734898,410.67152482599755,0.457573814198508,restricted,181.16395883737957,183.64629306733625,109.26029413113709,240.0916210546357,1,200,other,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS5,TOV2295-R,113.18735315322058,410.67152482599755,0.2756152942456342,restricted,119.61479314705772,119.25458441378215,58.91001625105606,175.22722905388764,1,200,clock-like (age),418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS18,TOV2295-R,50.815570744350076,410.67152482599755,0.12373775066552459,restricted,47.65814800106593,48.32525250304013,24.05119595881237,72.15305368768418,0.98,200,other,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS1,TOV2295-R,28.02346324780273,410.67152482599755,0.06823814546108678,restricted,29.475104172150026,30.752095359395668,0,50.68411461675856,0.91,200,clock-like (age),418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS6,TOV2295-R,20.784421412055192,410.67152482599755,0.05061081705351156,restricted,14.066348077672613,0,0,56.26952337541207,0.45,200,MMR-d / MSI,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS2,TOV2295-R,9.948180271219993,410.67152482599755,0.024224178375734862,restricted,7.392990411457492,9.168459559740825,0,18.721793747502343,0.585,200,other,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS40,TOV2295-R,0,410.67152482599755,0,restricted,6.095080392731449,0,0,80.87413625230676,0.075,200,clock-like (age),418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS15,TOV2295-R,0,410.67152482599755,0,restricted,3.011194911242729,0,0,32.39368060452303,0.115,200,MMR-d / MSI,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS20,TOV2295-R,0,410.67152482599755,0,restricted,0.1724015159342737,0,0,0,0.01,200,MMR-d / MSI,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS21,TOV2295-R,0,410.67152482599755,0,restricted,0.3615998771828978,0,0,0.26452876325520625,0.025,200,MMR-d / MSI,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS26,TOV2295-R,0,410.67152482599755,0,restricted,0.2985150183378804,0,0,0,0.015,200,MMR-d / MSI,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10b,TOV2295-R,0,410.67152482599755,0,restricted,0.47063899574761087,0,0,10.63316335584891,0.04,200,POLE proofreading,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS17a,TOV2295-R,0,410.67152482599755,0,restricted,0.0637614299657794,0,0,0,0.005,200,other,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS17b,TOV2295-R,0,410.67152482599755,0,restricted,0.05413238601466182,0,0,0,0.005,200,other,418,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS5,TOV2414,140.44019214873543,365.905809651593,0.3838151470796796,restricted,142.00612545712153,137.85253838210843,57.02542734245978,234.2496108908471,0.995,200,clock-like (age),386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS40,TOV2414,72.07844401442304,365.905809651593,0.19698633395040777,restricted,42.800266473982006,22.700850297503216,0,144.87893882799054,0.545,200,clock-like (age),386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS18,TOV2414,43.95898768895066,365.905809651593,0.12013744119233138,restricted,44.15519628541532,44.24402019369386,0,72.52404307143819,0.955,200,other,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS6,TOV2414,42.44443247348826,365.905809651593,0.11599824696389179,restricted,36.76270965453015,39.25572674776447,0,85.58356144929995,0.795,200,MMR-d / MSI,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS3,TOV2414,39.14543999021661,365.905809651593,0.10698228603555102,restricted,53.72172060386504,55.20763732473633,0,128.10576275989027,0.745,200,other,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS1,TOV2414,27.838313335779,365.905809651593,0.07608054477813837,restricted,28.538237114975175,28.62246698150919,0,58.3973371647206,0.875,200,clock-like (age),386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS14,TOV2414,0,365.905809651593,0,restricted,2.041326558065512,0,0,23.337790609682912,0.1,200,MMR-d / MSI,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS15,TOV2414,0,365.905809651593,0,restricted,1.418242831733457,0,0,24.71402766459664,0.06,200,MMR-d / MSI,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS20,TOV2414,0,365.905809651593,0,restricted,4.406551554147349,0,0,31.26052366628858,0.19,200,MMR-d / MSI,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS26,TOV2414,0,365.905809651593,0,restricted,0.4396240634707253,0,0,0,0.02,200,MMR-d / MSI,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS10b,TOV2414,0,365.905809651593,0,restricted,2.1305468255933224,0,0,17.577477085453975,0.16,200,POLE proofreading,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS2,TOV2414,0,365.905809651593,0,restricted,4.566779871893157,0,0,17.71586372356283,0.345,200,other,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS8,TOV2414,0,365.905809651593,0,restricted,2.669603712148517,0,0,30.1426920961216,0.11,200,other,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS17a,TOV2414,0,365.905809651593,0,restricted,0.05528332631690103,0,0,0,0.005,200,other,386,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,MC,FALSE
SBS5,TOV2835EP,132.31558716335329,487.8979991689133,0.2711951829864849,restricted,130.42066331224112,128.7754655350802,53.844216601878195,215.0509620341773,0.985,200,clock-like (age),514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS3,TOV2835EP,86.74291343704198,487.8979991689133,0.17778903292245526,restricted,112.45335228343674,114.9672594748978,0,211.91768799592407,0.915,200,other,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS6,TOV2835EP,86.62846813367958,487.8979991689133,0.1775544648292117,restricted,62.96189297063172,66.91344827365428,0,107.03885419887308,0.905,200,MMR-d / MSI,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS40,TOV2835EP,61.26433540456491,487.8979991689133,0.1255679168779596,restricted,39.7808354570406,0,0,160.23166176229378,0.425,200,clock-like (age),514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS18,TOV2835EP,47.60110693451597,487.8979991689133,0.09756364448224795,restricted,47.202271641605726,49.417029947991864,0,85.81253246552208,0.89,200,other,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS8,TOV2835EP,47.08785900454579,487.8979991689133,0.09651168704269206,restricted,43.99916685389445,46.761117215466214,0,92.5235860697954,0.805,200,other,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS14,TOV2835EP,26.25772909121181,487.8979991689133,0.053818070858948575,restricted,19.083137700904093,22.284464070030467,0,50.01382542816777,0.61,200,MMR-d / MSI,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS1,TOV2835EP,0,487.8979991689133,0,restricted,11.45489201955353,0,0,38.385770362528454,0.43,200,clock-like (age),514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS15,TOV2835EP,0,487.8979991689133,0,restricted,8.046284966318648,0,0,50.51990553262165,0.205,200,MMR-d / MSI,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS20,TOV2835EP,0,487.8979991689133,0,restricted,3.7536417502316266,0,0,34.332416649657034,0.13,200,MMR-d / MSI,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS21,TOV2835EP,0,487.8979991689133,0,restricted,0.3590176139815561,0,0,0,0.02,200,MMR-d / MSI,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS26,TOV2835EP,0,487.8979991689133,0,restricted,0.28955494147796523,0,0,0,0.015,200,MMR-d / MSI,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10a,TOV2835EP,0,487.8979991689133,0,restricted,0.7705015092101168,0,0,14.823062085534696,0.05,200,POLE proofreading,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10b,TOV2835EP,0,487.8979991689133,0,restricted,5.467622920849914,0,0,24.484030704553188,0.3,200,POLE proofreading,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10d,TOV2835EP,0,487.8979991689133,0,restricted,2.458142503182281,0,0,24.665680731513905,0.11,200,POLE proofreading,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS2,TOV2835EP,0,487.8979991689133,0,restricted,2.995696854770528,0,0,18.267545072844264,0.205,200,other,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS17a,TOV2835EP,0,487.8979991689133,0,restricted,0.5308942740076906,0,0,14.289592523814258,0.035,200,other,514,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS3,TOV2881EP,177.19525964761183,533.5089705388508,0.33213173429613074,restricted,161.77016306169,160.38416856703662,54.14646200436772,273.9857178091029,0.98,200,other,559,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS5,TOV2881EP,165.42891695381462,533.5089705388508,0.3100771047705708,restricted,121.94603644084204,123.83683529488884,0,231.3370912967966,0.905,200,clock-like (age),559,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS18,TOV2881EP,63.67999836949019,533.5089705388508,0.11936068910926201,restricted,57.79624959683275,61.21872509928471,0,98.86592112055226,0.92,200,other,559,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS15,TOV2881EP,49.1624257462595,533.5089705388508,0.09214920172120973,restricted,43.84490303892855,46.551579452486905,0,79.44959972107851,0.86,200,MMR-d / MSI,559,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS8,TOV2881EP,47.137557700380015,533.5089705388508,0.08835382402805803,restricted,44.46900693892619,48.141878036422746,0,111.492144526188,0.7,200,other,559,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS1,TOV2881EP,30.904812121294675,533.5089705388508,0.05792744607476876,restricted,29.677563562923385,30.851750980203537,0,55.31971432280004,0.89,200,clock-like (age),559,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS40,TOV2881EP,0,533.5089705388508,0,restricted,44.35263118971368,0,0,152.60107851445343,0.48,200,clock-like (age),559,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
