signature,boot_mean,boot_median,boot_lo95,boot_hi95,boot_selected_frac,n_boots,cell_line,reference_set,bootstrap_seed,cache_max_delta,cache_sha256,cache_n_ref_full,cache_n_ref_restricted,cosmic_source,mutationalpatterns_version
SBS17b,0,0,0,0,0,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,17.007686857143888,17.798849983547193,0,40.69137005364836,0.66,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,2.146923542843164,0,0,12.088882810213438,0.225,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,0,0,0,0,0,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,0.6710799985285724,0,0,14.327866837314076,0.045,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,4.653921793722463,0,0,32.87221678327052,0.2,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0,0,0,0,0,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,55.72755956210348,55.991018967403335,0,118.3316069498759,0.83,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,2.870166689873762,0,0,46.07479732982167,0.05,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,0,0,0,0,0,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,124.67154053728827,123.58442338902262,55.91142037009772,190.53815179366353,0.99,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,9.219657118832147,0,0,50.51692056263955,0.305,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,13.247064705814894,0,0,47.78974328365333,0.455,200,OV3331,restricted,32520021,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,31.184308655065763,32.818911776436785,0,66.12284917643314,0.82,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0,0,0,0,0,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,6.956005489910067,0,0,30.565485661893064,0.325,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0,0,0,0,0,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,0,0,0,0,0,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,0.10273624768624608,0,0,0,0.005,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,6.552035697780024,0,0,59.86449952470442,0.14,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,0.7115436165555337,0,0,15.280144865290639,0.04,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0,0,0,0,0,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,14.812999935943523,0,0,55.144327217249845,0.4,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,1.3859276060043826,0,0,14.984768604333988,0.095,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,0.5090042203280781,0,0,0,0.02,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,0.3890066702313841,0,0,0,0.02,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,2.230484668652381,0,0,34.798174249750616,0.07,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0,0,0,0,0,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,131.54811680766844,137.57895405634258,0,234.42445403267118,0.925,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,65.73418818740821,45.32219025432754,0,217.19439871978656,0.53,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,0.8382023279568823,0,0,0,0.015,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,204.07591608950034,202.01377439373215,90.7455693783156,296.9079254392465,0.995,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,67.92679782297081,71.59827215331143,0,125.43925745605844,0.9,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,8.296304092911706,0,0,64.03940725914337,0.19,200,OV90,restricted,19698831,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,6.577226647151216,0,0,39.83010636183518,0.225,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0,0,0,0,0,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,4.420741018680425,0,0,25.806093865577033,0.215,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0,0,0,0,0,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,0.169933534018176,0,0,0,0.01,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,7.095532299067037,0,0,40.24729509948885,0.23,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,0.6712569773974983,0,0,0,0.02,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,0,0,0,0,0,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0,0,0,0,0,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,68.7553514958972,68.5721374670065,22.182768492465453,104.86685973127784,0.975,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,0.18348583124582982,0,0,0,0.015,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,6.107417589600973,0,0,37.24427664563537,0.195,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,2.112666418810921,0,0,28.109346340668207,0.08,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,0.8833518225955155,0,0,0,0.02,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0.07204518290209838,0,0,0,0.005,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,144.09121562279842,150.41079125374597,37.28447022573185,234.92327923579924,0.98,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,1.139600846876208,0,0,0,0.02,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,1.791460940619228,0,0,27.943125600446322,0.03,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,238.48621629516003,238.75221877340329,148.5710090993523,331.1541384317802,1,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,56.637914067349506,62.044328431566576,0,94.04184178486278,0.86,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,33.86397070731712,31.42040280860739,0,99.81406101681127,0.555,200,TOV81D,restricted,135736497,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,2.11001639947993,0,0,0,0.01,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,1.0147091269898698,0,0,0,0.005,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,211.27449717777515,260.42609639790965,0,425.2978826925157,0.705,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,1.020957858183288,0,0,0,0.01,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,247.86954590415965,262.08967704910003,0,435.9829591445281,0.845,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,9.079675440800257,0,0,248.18712157258742,0.03,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,12.451430367243685,0,0,248.78494654406808,0.04,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,13.136167974487119,0,0,5.99571844801072,0.025,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,328.05019426229774,339.4116266374215,0,711.1127447709711,0.805,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,814.960220812772,835.7699906349394,408.3016703241188,1016.2287710348922,0.975,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,690.2497951532698,658.24183292562,462.2124562272703,1002.7063591223941,0.995,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,0,0,0,0,0,200,TOV21G,restricted,81328936,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,21.901243584373127,23.443329162423673,0,48.67768821761541,0.775,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0,0,0,0,0,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,1.5202305210729987,0,0,15.643147190867012,0.105,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0,0,0,0,0,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,12.568848527071763,14.702860870465033,0,25.802275808948952,0.74,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,15.029967339549644,17.020082694705177,0,38.69752909279387,0.615,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,8.684988114285645,0,0,50.951865193240394,0.265,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,0.3342279765497612,0,0,0.2318866813328353,0.025,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0,0,0,0,0,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,40.252185864569434,40.50661844403896,0,79.24806588205473,0.895,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,7.873770374220267,9.691520562477795,0,21.243283719934393,0.58,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,1.592112012985903,0,0,23.168021439342205,0.065,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,0.5018119505526014,0,0,9.631493723198751,0.03,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,1.7549507136758427,0,0,29.10845544970485,0.065,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0.48201778784482885,0,0,11.123320247282022,0.04,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,84.5030605871383,86.29710795964085,0,164.62071915835267,0.91,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,25.04632644753244,0,0,146.7137887431059,0.28,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,0,0,0,0,0,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,124.20637365605904,126.01654414137941,45.836634816976726,212.85518325301433,0.985,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,53.13075942819337,53.137846174122465,0,105.9553868331952,0.915,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,5.954667729882907,0,0,42.0519352032516,0.235,200,TOV3392D,restricted,252216489,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,21.4691680654202,22.082265742935483,0,36.2645326311699,0.92,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0,0,0,0,0,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,3.244855556333927,0,0,19.770864264968065,0.23,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0,0,0,0,0,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,0,0,0,0,0,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,0.6410124851094307,0,0,13.29647904763675,0.045,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,19.050793376435166,19.92570731021627,0,49.27666186612139,0.6,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,6.210178197372601,0,0,21.174133404048728,0.45,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0.3884408582957603,0,0,8.239666879873845,0.045,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,45.96464936948144,47.75753937770366,12.78161309204235,73.80792933487216,0.98,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,2.2676577298656713,0,0,12.07606789913992,0.24,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,0.317073527955838,0,0,0.2307549059659494,0.025,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,0.36244814688757054,0,0,0.2369065151299119,0.025,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,2.057543319528106,0,0,27.765119532246516,0.085,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0,0,0,0,0,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,15.517402211244713,0,0,75.35024311318239,0.39,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,17.230307529411697,0,0,95.42618116461387,0.295,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,0,0,0,0,0,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,148.02043195908192,146.19721817177697,72.92657348470524,211.49419661351163,1,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,15.851886959752997,0,0,62.85451076833695,0.44,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,16.75807315404318,12.257905031842188,0,54.76053186997394,0.535,200,TOV112D,restricted,132562500,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,28.538237114975175,28.62246698150919,0,58.3973371647206,0.875,200,TOV2414,restricted,224828282,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0,0,0,0,0,200,TOV2414,restricted,224828282,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
