pathway,pval,padj,log2err,ES,NES,size,leadingEdge,subtype,go_id,term
GO:0046390 ribose phosphate biosynthetic process,5.255686463300005e-16,1.5979914691663666e-13,1.027669870543582,0.512919516414631,2.6379297979719913,166,UMPS;NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;NDUFS8;SDHC;AK2;ATP5F1B;ATP5MC3;UCK2;NDUFA8;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;GUK1;STOML2;CTPS1;ATP5ME;NME2;NDUFS5;AK1;LDHC;NDUFA11;NDUFA1;GMPS;ATP5PO;NDUFA10;PARP1;AK4;IMPDH1;ATP5PB;GART;G6PD;NDUFS2;ATP5MC1;NME1;NDUFA13;UCK1;ADCY8;ADCY1;NDUFS7;NDUFB5;NPR1;NDUFA2;NDUFAB1;ATP5MG;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;PRPS1;ATP5F1E;GUCY1A2;NDUFB10;NDUFB8;SLC25A13;ATP5PD;VCP;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2;ATP5F1A;NME6;NDUFB6;ALDOA;NDUFS1,HGS,GO:0046390,ribose phosphate biosynthetic process
GO:0022900 electron transport chain,8.150182304195851e-16,2.3600599329435695e-13,1.027669870543582,0.5614147684462306,2.746167347006409,120,COX7A2;CYC1;SDHAF2;COX7B;NDUFB4;NDUFA9;COX8A;NDUFB9;NDUFS6;UQCC3;CHCHD2;NDUFS8;SDHC;UQCRFS1P1;COX5B;PARK7;UQCRFS1;NDUFA8;COA6;NDUFS3;COX5A;NDUFV1;NDUFB2;NDUFB7;COX6A1;SDHB;COX7A2L;COX4I1;GHITM;NDUFS5;COX6B1;NDUFA1;NDUFA10;UQCRC1;UQCRQ;NDUFS2;UQCR10;NDUFS7;UQCRH;NDUFB5;COQ9;ENOX2;THAP11;NDUFA2;NDUFAB1;NDUFB3;NDUFC2;NDUFV3;FDX2;NDUFAF1;DGUOK;SLC25A51;UQCR11;NDUFB10;AIFM2;NDUFB8;COX7C;NDUFA7;NDUFB1;NDUFA3;NDUFC2-KCTD14;NDUFB6;NDUFS1;BID;NDOR1;MT-ND3;NDUFA4;COX7B2;SDHD;NDUFC1;ETFB;CYB561;PINK1;HCCS;NDUFA12;ISCU,HGS,GO:0022900,electron transport chain
GO:0009145 purine nucleoside triphosphate biosynthetic process,9.30575150707609e-16,2.511999414083867e-13,1.0175447973098848,0.5935346117564144,2.8316657181532934,103,NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;NDUFS8;SDHC;ATP5F1B;ATP5MC3;NDUFA8;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;STOML2;ATP5ME;NME2;NDUFS5;LDHC;NDUFA11;NDUFA1;ATP5PO;NDUFA10;PARP1;IMPDH1;ATP5PB;NDUFS2;ATP5MC1;NME1;NDUFA13;NDUFS7;NDUFB5;NDUFA2;NDUFAB1;ATP5MG;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;ATP5F1E;NDUFB10;NDUFB8;SLC25A13;ATP5PD;VCP;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2;ATP5F1A;NME6;NDUFB6;ALDOA;NDUFS1,HGS,GO:0009145,purine nucleoside triphosphate biosynthetic process
GO:0019646 aerobic electron transport chain,9.501066687046365e-16,2.511999414083867e-13,1.0175447973098848,0.6245601201658854,2.895557522927374,88,COX7A2;CYC1;SDHAF2;COX7B;NDUFB4;NDUFA9;COX8A;NDUFB9;NDUFS6;UQCC3;NDUFS8;SDHC;UQCRFS1P1;COX5B;PARK7;UQCRFS1;NDUFA8;NDUFS3;COX5A;NDUFV1;NDUFB2;NDUFB7;COX6A1;SDHB;COX7A2L;COX4I1;NDUFS5;COX6B1;NDUFA1;NDUFA10;UQCRC1;UQCRQ;NDUFS2;UQCR10;NDUFS7;UQCRH;NDUFB5;COQ9;NDUFA2;NDUFAB1;NDUFB3;NDUFC2;NDUFV3;NDUFAF1;SLC25A51;UQCR11;NDUFB10;NDUFB8;COX7C;NDUFA7;NDUFB1;NDUFA3;NDUFC2-KCTD14,HGS,GO:0019646,aerobic electron transport chain
GO:0006364 rRNA processing,1.6403435864462927e-15,4.1562205621582945e-13,1.0175447973098848,0.4685046542455405,2.504124021068568,218,POP7;ABT1;RPL7L1;EXOSC4;RRP36;WDR74;BYSL;NOP2;RPL35A;RPP30;SART1;EIF4A3;POP4;RPUSD2;TSR2;EMG1;RPL35;SUV39H1;RPS17;NHP2;DDX49;RPS27;DDX47;MRTO4;RRP1;EXOSC5;DDX56;NOL7;DKC1;IMP4;TRMT112;UTP14A;NOP9;EXOSC1;RPUSD1;BOP1;TRMT2B;TSR3;GEMIN4;NSUN5;NOP10;WBP11;UTP4;FBL;CDKN2A;RPP38;PIN4;PPAN;LAS1L;REXO4;RPS14;RPS8;EBNA1BP2;EXOSC3;PA2G4;LSM6;IMP3;UTP25;RPS7;DHX37;NOL9;RPL5;MRM3;POP5;NOC4L;RPS25;EIF6;RPP40;TBL3;NSUN4;NOP14;BUD23;RPS21;RRP8;USP36;RPS28;NOL6;RPS6;EXOSC2;NUDT16;RPP25;RPL7A;NOP56;DDX54;RCL1;RPL26;WDR46;MRM2;RPS19;NOLC1;PDCD11;PELP1;FTSJ3;PWP1;UTP11;NAT10;GAR1;DDX27;PAK1IP1;RPL11;PES1;ERCC2;RRS1;WDR55;RRP9;NPM3;TSR1;PIH1D1;KRI1;RPS15;MTERF4;NGDN;SIRT7;YTHDF2;RPS24;RPF1;NSUN3;SDE2;METTL16;METTL5,HGS,GO:0006364,rRNA processing
GO:0009152 purine ribonucleotide biosynthetic process,3.1858432923494643e-15,7.749245224310838e-13,1.0073179568744748,0.5254384863725398,2.6476303818611764,144,NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;NDUFS8;SDHC;AK2;ATP5F1B;ATP5MC3;NDUFA8;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;GUK1;STOML2;ATP5ME;NME2;NDUFS5;AK1;LDHC;NDUFA11;NDUFA1;GMPS;ATP5PO;NDUFA10;PARP1;AK4;IMPDH1;ATP5PB;GART;NDUFS2;ATP5MC1;NME1;NDUFA13;ADCY8;ADCY1;NDUFS7;NDUFB5;NPR1;NDUFA2;NDUFAB1;ATP5MG;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;ATP5F1E;GUCY1A2;NDUFB10;NDUFB8;SLC25A13;ATP5PD;VCP;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2;ATP5F1A;NME6;NDUFB6;ALDOA;NDUFS1,HGS,GO:0009152,purine ribonucleotide biosynthetic process
GO:0009165 nucleotide biosynthetic process,3.749106910280126e-15,8.76858427746671e-13,0.9969862175331805,0.4617561768502461,2.460566745491025,214,UMPS;FLAD1;NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;NDUFS8;SDHC;AK2;ATP5F1B;ATP5MC3;UCK2;NDUFA8;NMNAT1;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;GUK1;STOML2;CTPS1;ATP5ME;NME2;NDUFS5;AK1;LDHC;NDUFA11;NDUFA1;GMPS;ATP5PO;NDUFA10;PARP1;AK4;IMPDH1;ATP5PB;GART;NDUFS2;DTYMK;ATP5MC1;NME1;NDUFA13;UCK1;ADCY8;ADCY1;QPRT;NDUFS7;SHMT1;NDUFB5;NPR1;NDUFA2;NDUFAB1;ATP5MG;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;PRPS1;PTGIS;ATP5F1E;GUCY1A2;DGUOK;NDUFB10;NDUFB8;SLC25A13;ATP5PD;DCTD;VCP;TBPL1;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2;AFMID;ATP5F1A;NME6;NDUFB6;AK8;ALDOA;NDUFS1;NAPRT;NAXD;MT-ND3;DUT;APRT,HGS,GO:0009165,nucleotide biosynthetic process
GO:0022904 respiratory electron transport chain,4.558387007050131e-15,1.0266500514767352e-12,0.9969862175331805,0.5717466081134288,2.756211476727448,110,COX7A2;CYC1;SDHAF2;COX7B;NDUFB4;NDUFA9;COX8A;NDUFB9;NDUFS6;UQCC3;CHCHD2;NDUFS8;SDHC;UQCRFS1P1;COX5B;PARK7;UQCRFS1;NDUFA8;COA6;NDUFS3;COX5A;NDUFV1;NDUFB2;NDUFB7;COX6A1;SDHB;COX7A2L;COX4I1;GHITM;NDUFS5;COX6B1;NDUFA1;NDUFA10;UQCRC1;UQCRQ;NDUFS2;UQCR10;NDUFS7;UQCRH;NDUFB5;COQ9;NDUFA2;NDUFAB1;NDUFB3;NDUFC2;NDUFV3;NDUFAF1;DGUOK;SLC25A51;UQCR11;NDUFB10;AIFM2;NDUFB8;COX7C;NDUFA7;NDUFB1;NDUFA3;NDUFC2-KCTD14;NDUFB6;NDUFS1;BID;MT-ND3;NDUFA4;COX7B2;SDHD;NDUFC1;ETFB;PINK1;HCCS;NDUFA12;ISCU,HGS,GO:0022904,respiratory electron transport chain
GO:0050907 detection of chemical stimulus involved in sensory perception,5.777602003017763e-15,1.2547713492982506e-12,0.9969862175331805,-0.5504345105996767,-2.557893215964247,137,OR56A1;OR52I1;OR7D2;OR5T2;OR2AT4;OR5AS1;TAS2R4;OR2M3;OR5A1;ASIC3;OR14J1;OR10G3;TAS2R20;OR8G1;OR5AU1;OR6Y1;TAS2R30;OR6C75;OR6B1;OR1A1;OR5AN1;OR2M4;OR6J1;OR1I1;OR1D2;OR7D4;OR1M1;OR2H2;OR2G6;OR2T7;PKD2L1;OR2AG2;OR10K1;OR2T12;OR52A1;OR7A5;OR10H1;OR11A1;OR2A12;OR7A17;OR4E1;OR5H1;OR2B11;PIGR;OR10H5;OR2A5;OR10G4;TAS2R5;OR4F17;OR4D1;CA6;OR5H14;OR10A2;OR2L2;OR4K13;OR2V1;OR3A3;OR5B2;FFAR4;OR2F1;OR2AG1;OR2V2;OR4D9;OR4K2;OR10A6;OR2T33;OR8D4;SLC24A4;OR1F1;TRPV1;PKD1L3;TAS2R14;OR4P4;OR8H1;OR4F15;OR52N1;OR2T6;OR7G2;OR8B8;OR4K17;OR51E2;OR11G2;OR8A1;PLCB2;OR51M1;OR2L3;OR51L1;OR7C1;TAS2R31;OR2A42;OR5H8,HGS,GO:0050907,detection of chemical stimulus involved in sensory perception
GO:0007608 sensory perception of smell,1.2798899983721927e-14,2.683796924172863e-12,0.9865462835875821,-0.5467859796056592,-2.5409383330524444,137,OR56A1;OR52I1;OR7D2;OR5T2;OR2AT4;OR5AS1;OR2M3;OR5A1;OR14J1;OR10G3;UBR3;OR8G1;OR5AU1;OR6Y1;OR6C75;OR6B1;OR1A1;OR5AN1;OR2M4;OR6J1;OR1I1;OR1D2;OR7D4;OR1M1;OR2H2;B3GNT2;BBS4;OR2G6;TTC8;OR2T7;OR2AG2;OR10K1;OR2T12;OR52A1;OR7A5;OR10H1;OR11A1;OR2A12;OR7A17;OR4E1;OR5H1;OR2B11;GFY;CFAP69;OR10H5;OR2A5;OR10G4;OR4F17;GJB4;OR4D1;OR5H14;OR10A2;OR2L2;OR4K13;OR2V1;OR3A3;CNGA4;OR5B2;OR2F1;ANO9;OR2AG1;OR2V2;OR4D9;OR4K2;OR10A6;OR2T33;OR8D4;SLC24A4;OR1F1;OR4P4;OR8H1;OR4F15;OR52N1;OR2T6;OR7G2;OR8B8;OR4K17;OR51E2;OR11G2;OR8A1;UGT2A1;OR51M1;OR2L3;RIC8B;OR51L1;OR7C1;OR2A42;OR5H8;FZD2;OR2A1;OR11H7;OR56A4;OR2W6P,HGS,GO:0007608,sensory perception of smell
GO:0042776 proton motive force-driven mitochondrial ATP synthesis,1.9243451864670497e-14,3.900647692968709e-12,0.9759946830643197,0.6621480470258532,2.894668269737849,65,NDUFB4;NDUFA9;NDUFB9;NDUFB11;NDUFS6;ATP5MF;NDUFS8;SDHC;ATP5F1B;NDUFA8;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;STOML2;ATP5ME;NDUFS5;NDUFA11;NDUFA1;ATP5PO;NDUFA10;ATP5PB;NDUFS2;NDUFA13;NDUFS7;NDUFB5;NDUFA2;NDUFAB1;ATP5MG;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;ATP5F1E;NDUFB10;NDUFB8;ATP5PD;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5F1A;NDUFB6;NDUFS1,HGS,GO:0042776,proton motive force-driven mitochondrial ATP synthesis
GO:0050911 detection of chemical stimulus involved in sensory perception of smell,2.1377589003155956e-14,4.193455442844883e-12,0.9759946830643197,-0.5838517131558285,-2.62772426679245,110,OR56A1;OR52I1;OR7D2;OR5T2;OR2AT4;OR5AS1;OR2M3;OR5A1;OR14J1;OR10G3;OR8G1;OR5AU1;OR6Y1;OR6C75;OR6B1;OR1A1;OR5AN1;OR2M4;OR6J1;OR1I1;OR1D2;OR7D4;OR1M1;OR2H2;OR2G6;OR2T7;OR2AG2;OR10K1;OR2T12;OR52A1;OR7A5;OR10H1;OR11A1;OR2A12;OR7A17;OR4E1;OR5H1;OR2B11;OR10H5;OR2A5;OR10G4;OR4F17;OR4D1;OR5H14;OR10A2;OR2L2;OR4K13;OR2V1;OR3A3;OR5B2;OR2F1;OR2AG1;OR2V2;OR4D9;OR4K2;OR10A6;OR2T33;OR8D4;SLC24A4;OR1F1;OR4P4;OR8H1;OR4F15;OR52N1;OR2T6;OR7G2;OR8B8;OR4K17;OR51E2;OR11G2;OR8A1;OR51M1;OR2L3;OR51L1;OR7C1;OR2A42;OR5H8;OR2A1;OR11H7;OR56A4;OR2W6P,HGS,GO:0050911,detection of chemical stimulus involved in sensory perception of smell
GO:0015986 proton motive force-driven ATP synthesis,4.469460227489785e-14,8.493371138551682e-12,0.9653277542260832,0.6414358131284781,2.858993131027021,72,NDUFB4;NDUFA9;NDUFB9;NDUFB11;NDUFS6;ATP5MF;NDUFS8;SDHC;ATP5F1B;ATP5MC3;NDUFA8;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;STOML2;ATP5ME;NDUFS5;NDUFA11;NDUFA1;ATP5PO;NDUFA10;ATP5PB;NDUFS2;ATP5MC1;NDUFA13;NDUFS7;NDUFB5;NDUFA2;NDUFAB1;ATP5MG;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;ATP5F1E;NDUFB10;NDUFB8;ATP5PD;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2;ATP5F1A;NDUFB6;NDUFS1,HGS,GO:0015986,proton motive force-driven ATP synthesis
GO:0009144 purine nucleoside triphosphate metabolic process,7.840592635847045e-14,1.4448073884419965e-11,0.9545416307257243,0.4230880792739704,2.2912171656436198,242,NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;PGK1;NDUFS8;SDHC;AK2;ATP5F1B;TPI1;GAPDH;OGDH;ATP5MC3;NDUFA8;NMNAT1;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;GUK1;PFKL;STOML2;HSPA8;ATP5ME;NME2;HK1;NDUFS5;AK1;LDHC;NDUFA11;NDUFA1;GCK;ATP5PO;NDUFA10;FOXK2;PARP1;BAD;RAN;AK4;ITPA;IMPDH1;FIS1;ATP5PB;NDUFS2;GPI;ATP5MC1;NME1;NDUFA13;PGM1;PKM;HDAC4;NDUFS7;P2RX7;IGF1;NDUFB5;PGAM1;TREX1;HSPA1B;ARL2;NDUFA2;NDUFAB1;ATP5MG;PGAM2;MTOR;EIF6;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;SLC2A6;ATP5F1E;DGUOK;NDUFB10;HSPA1A;NUDT16;PRKACA;NUPR1;NDUFB8;SLC25A13;ATP5PD;VCP;NUDT5;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2,HGS,GO:0009144,purine nucleoside triphosphate metabolic process
GO:0009199 ribonucleoside triphosphate metabolic process,8.145072283265952e-14,1.4567701339570662e-11,0.9545416307257243,0.42243264683983683,2.2876676965907845,242,NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;PGK1;NDUFS8;SDHC;AK2;ATP5F1B;TPI1;GAPDH;OGDH;ATP5MC3;UCK2;NDUFA8;NMNAT1;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;PFKL;STOML2;HSPA8;CTPS1;ATP5ME;NME2;HK1;NDUFS5;AK1;LDHC;NDUFA11;NDUFA1;GCK;ATP5PO;NDUFA10;FOXK2;PARP1;BAD;RAN;AK4;ITPA;IMPDH1;FIS1;ATP5PB;NDUFS2;GPI;ATP5MC1;NME1;NDUFA13;UCK1;PGM1;PKM;HDAC4;NDUFS7;P2RX7;IGF1;NDUFB5;PGAM1;TREX1;HSPA1B;ARL2;NDUFA2;NDUFAB1;ATP5MG;PGAM2;MTOR;EIF6;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;SLC2A6;ATP5F1E;NDUFB10;HSPA1A;PRKACA;NUPR1;NDUFB8;SLC25A13;ATP5PD;VCP;NUDT5;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2,HGS,GO:0009199,ribonucleoside triphosphate metabolic process
GO:0006164 purine nucleotide biosynthetic process,1.025576825616019e-13,1.732370187936392e-11,0.9545416307257243,0.4694573246714065,2.4437724747976977,181,NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;NDUFS8;SDHC;AK2;ATP5F1B;ATP5MC3;NDUFA8;NMNAT1;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;GUK1;STOML2;ATP5ME;NME2;NDUFS5;AK1;LDHC;NDUFA11;NDUFA1;GMPS;ATP5PO;NDUFA10;PARP1;AK4;IMPDH1;ATP5PB;GART;NDUFS2;ATP5MC1;NME1;NDUFA13;ADCY8;ADCY1;QPRT;NDUFS7;NDUFB5;NPR1;NDUFA2;NDUFAB1;ATP5MG;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;PRPS1;PTGIS;ATP5F1E;GUCY1A2;DGUOK;NDUFB10;NDUFB8;SLC25A13;ATP5PD;VCP;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2;AFMID;ATP5F1A;NME6;NDUFB6;ALDOA;NDUFS1;NAPRT;NAXD;MT-ND3,HGS,GO:0006164,purine nucleotide biosynthetic process
GO:0009141 nucleoside triphosphate metabolic process,1.0000011418856548e-13,1.732370187936392e-11,0.9545416307257243,0.4182619385490153,2.281303663957291,258,NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;PGK1;NDUFS8;SDHC;AK2;ATP5F1B;TPI1;GAPDH;OGDH;ATP5MC3;DCTPP1;UCK2;NDUFA8;NMNAT1;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;GUK1;PFKL;STOML2;HSPA8;CTPS1;ATP5ME;NME2;HK1;NDUFS5;AK1;LDHC;NDUFA11;NDUFA1;GCK;ATP5PO;NDUFA10;FOXK2;PARP1;BAD;RAN;AK4;ITPA;IMPDH1;FIS1;ATP5PB;NDUFS2;GPI;DTYMK;ATP5MC1;NME1;NDUFA13;UCK1;PGM1;PKM;HDAC4;NDUFS7;P2RX7;IGF1;NDUFB5;PGAM1;TREX1;HSPA1B;ARL2;NDUFA2;NDUFAB1;ATP5MG;PGAM2;MTOR;EIF6;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;SLC2A6;ATP5F1E;DGUOK;NDUFB10;HSPA1A;NUDT16;PRKACA;NUPR1;NDUFB8;SLC25A13;ATP5PD;VCP;NUDT5;TBPL1;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2,HGS,GO:0009141,nucleoside triphosphate metabolic process
GO:0006754 ATP biosynthetic process,1.7870279097659175e-13,2.937004518726093e-11,0.9436322252328375,0.5918937211869069,2.765073117034343,92,NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;NDUFS8;SDHC;ATP5F1B;ATP5MC3;NDUFA8;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;STOML2;ATP5ME;NDUFS5;LDHC;NDUFA11;NDUFA1;ATP5PO;NDUFA10;PARP1;ATP5PB;NDUFS2;ATP5MC1;NDUFA13;NDUFS7;NDUFB5;NDUFA2;NDUFAB1;ATP5MG;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;ATP5F1E;NDUFB10;NDUFB8;SLC25A13;ATP5PD;VCP;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2;ATP5F1A;NDUFB6;ALDOA;NDUFS1,HGS,GO:0006754,ATP biosynthetic process
GO:1901293 nucleoside phosphate biosynthetic process,2.7684428296195303e-13,4.43023706497799e-11,0.932595211336209,0.3914110854995135,2.17065969897468,299,UMPS;FLAD1;NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;PGK1;NDUFS8;SDHC;AK2;ATP5F1B;ATP5MC3;NAGK;UCK2;NDUFA8;NMNAT1;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;NANS;SDHB;GUK1;STOML2;HTD2;CTPS1;ATP5ME;NME2;PDHA1;HK1;NDUFS5;TK1;AK1;LDHC;NDUFA11;NDUFA1;GMPS;ATP5PO;NDUFA10;PARP1;AK4;IMPDH1;ATP5PB;GART;GFPT2;NDUFS2;GNPDA1;DTYMK;ATP5MC1;NME1;NDUFA13;PDHB;UCK1;ADCY8;ADCY1;QPRT;NDUFS7;SHMT1;NDUFB5;NPR1;GCDH;PANK4;NDUFA2;NDUFAB1;ATP5MG;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;PRPS1;GMPPB;PTGIS;ATP5F1E;GUCY1A2;DGUOK;NDUFB10;SLC35C1;NDUFB8;SLC25A13;ATP5PD;ACSF3;DCTD;VCP;TBPL1;DNAJC30;NDUFA7;NDUFB1;ACOT7;NDUFA3;ATP5MC2;PPCS;PANK2;GMPPA;AFMID;ATP5F1A;NME6;NDUFB6;AK8;ALDOA;NDUFS1;NAPRT;PPT1;NAXD;MT-ND3;UAP1L1;PDK3;DUT;APRT,HGS,GO:1901293,nucleoside phosphate biosynthetic process
GO:0009205 purine ribonucleoside triphosphate metabolic process,4.0973202660648276e-13,6.388667830241082e-11,0.932595211336209,0.41869131251659064,2.2601834930323172,235,NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;PGK1;NDUFS8;SDHC;AK2;ATP5F1B;TPI1;GAPDH;OGDH;ATP5MC3;NDUFA8;NMNAT1;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;PFKL;STOML2;HSPA8;ATP5ME;NME2;HK1;NDUFS5;AK1;LDHC;NDUFA11;NDUFA1;GCK;ATP5PO;NDUFA10;FOXK2;PARP1;BAD;RAN;AK4;ITPA;IMPDH1;FIS1;ATP5PB;NDUFS2;GPI;ATP5MC1;NME1;NDUFA13;PGM1;PKM;HDAC4;NDUFS7;P2RX7;IGF1;NDUFB5;PGAM1;TREX1;HSPA1B;ARL2;NDUFA2;NDUFAB1;ATP5MG;PGAM2;MTOR;EIF6;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;SLC2A6;ATP5F1E;NDUFB10;HSPA1A;PRKACA;NUPR1;NDUFB8;SLC25A13;ATP5PD;VCP;NUDT5;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2,HGS,GO:0009205,purine ribonucleoside triphosphate metabolic process
GO:0046034 ATP metabolic process,4.423744366026272e-13,6.72519737245144e-11,0.932595211336209,0.43264478776149573,2.304129127587277,213,NDUFB4;NDUFA9;NDUFB9;ENO1;NDUFB11;NDUFS6;ATP5MF;UQCC3;PGK1;NDUFS8;SDHC;AK2;ATP5F1B;TPI1;GAPDH;OGDH;ATP5MC3;NDUFA8;NMNAT1;NDUFS3;ATP5PF;NDUFV1;NDUFB2;NDUFB7;SDHB;PFKL;STOML2;HSPA8;ATP5ME;HK1;NDUFS5;AK1;LDHC;NDUFA11;NDUFA1;GCK;ATP5PO;NDUFA10;FOXK2;PARP1;BAD;AK4;FIS1;ATP5PB;NDUFS2;GPI;ATP5MC1;NDUFA13;PGM1;PKM;HDAC4;NDUFS7;P2RX7;IGF1;NDUFB5;PGAM1;TREX1;HSPA1B;ARL2;NDUFA2;NDUFAB1;ATP5MG;PGAM2;MTOR;EIF6;NDUFB3;NDUFC2;ATP5F1C;NDUFV3;SLC2A6;ATP5F1E;NDUFB10;HSPA1A;PRKACA;NUPR1;NDUFB8;SLC25A13;ATP5PD;VCP;NUDT5;DNAJC30;NDUFA7;NDUFB1;NDUFA3;ATP5MC2,HGS,GO:0046034,ATP metabolic process
GO:0022618 protein-RNA complex assembly,5.055167102677335e-12,7.497675890580701e-10,0.8870749883998732,0.440026120854874,2.308892357338027,191,ISY1;ABT1;PUF60;SNRPG;PRPF19;USP39;RUVBL1;NOP2;CLP1;SART1;SF3B2;SF3B4;SF3A3;SNRPC;SNRPB;FAU;WDR77;RPS27;PRPF31;MRTO4;SF3B5;HSP90AB1;DDX39B;DKC1;SNIP1;AGO2;GEMIN7;MCTS1;TSSC4;AAR2;RUVBL2;BUD13;BOP1;LSM2;GEMIN6;PRMT5;U2AF2;RPL24;SNRNP200;EIF3K;GEMIN4;EIF3I;LSM4;RPSA;SNRPD2;TXNL4A;EIF4H;YJU2;RBMX2;RPS14;RPL38;CELF4;RPS5;PRPF6;MRPS7;SRSF9;RPL5;DDX28;EIF6;XAB2;EIF3CL;DDX23;STRAP;SF3B3;ERAL1;EIF3B;USP4;ADAR;TARBP2;PRKRA;RPS28;SNRPB2;SNRPE;GEMIN5;PTGES3;PHF5A;SF1,HGS,GO:0022618,protein-RNA complex assembly
GO:0006399 tRNA metabolic process,7.32007103374852e-12,1.0598417132434464e-9,0.8753251320246591,0.4444752441080917,2.3137275960932504,181,POP7;PARS2;LRRC47;HSD17B10;GATC;TARS2;CLP1;METTL2B;RPP30;FARS2;POP4;YRDC;PUSL1;MARS2;POLR3A;KTI12;RPP25L;AKT1;METTL2A;ALKBH1;FARSA;DUS1L;TRMT112;DTD1;TP53RK;FTSJ1;LAGE3;URM1;TRMT2B;TRUB2;CDK5RAP1;YARS2;CTU1;RPP38;AARS2;DARS2;LCMT2;C2orf49;CTU2;GTF3C2;EXOSC3;RARS2;TRMT61A;POP1;LSM6;CARS2;TRMO;METTL1;TRMT12;GTF3C5;POP5;QRSL1;RPP21;RPP40;QTRT2;TSEN34;GATB;CDKAL1;GTF3C4;WDR4;PUS1;EXOSC2;RPP25;MOCS3;ELP5;ELAC2;POLR2F;TPRKB,HGS,GO:0006399,tRNA metabolic process
