"cell_line","substrate","reference","signature","bootstrap_count_correlation_with_sbs3"
"TOV112D","rare_read_supported","target_full","SBS31",
"TOV112D","rare_read_supported","target_full","SBS32",
"TOV112D","rare_read_supported","target_full","SBS33",
"TOV112D","rare_read_supported","target_full","SBS34",
"TOV112D","rare_read_supported","target_full","SBS35",
"TOV112D","rare_read_supported","target_full","SBS36",
"TOV112D","rare_read_supported","target_full","SBS37",
"TOV112D","rare_read_supported","target_full","SBS38",
"TOV112D","rare_read_supported","target_full","SBS39",
"TOV112D","rare_read_supported","target_full","SBS40",
"TOV112D","rare_read_supported","target_full","SBS41",
"TOV112D","rare_read_supported","target_full","SBS42",
"TOV112D","rare_read_supported","target_full","SBS44",
"TOV112D","rare_read_supported","target_full","SBS84",
"TOV112D","rare_read_supported","target_full","SBS85",
"TOV112D","rare_read_supported","target_full","SBS86",
"TOV112D","rare_read_supported","target_full","SBS87",
"TOV112D","rare_read_supported","target_full","SBS88",
"TOV112D","rare_read_supported","target_full","SBS89",
"TOV112D","rare_read_supported","target_full","SBS90",
"TOV112D","rare_read_supported","target_full","SBS91",
"TOV112D","rare_read_supported","target_full","SBS92",
"TOV112D","rare_read_supported","target_full","SBS93",
"TOV112D","rare_read_supported","target_full","SBS94",
"TOV2414","rare_read_supported","target_full","SBS1",0.0557319648159895
"TOV2414","rare_read_supported","target_full","SBS2",-0.0443299634295057
"TOV2414","rare_read_supported","target_full","SBS3",1
"TOV2414","rare_read_supported","target_full","SBS4",0.0211423259763769
"TOV2414","rare_read_supported","target_full","SBS5",-0.0704770530684687
"TOV2414","rare_read_supported","target_full","SBS6",-0.0247269122595778
"TOV2414","rare_read_supported","target_full","SBS7a",0.146402942512077
"TOV2414","rare_read_supported","target_full","SBS7b",-0.0436005313647432
"TOV2414","rare_read_supported","target_full","SBS7c",
"TOV2414","rare_read_supported","target_full","SBS7d",
"TOV2414","rare_read_supported","target_full","SBS8",
"TOV2414","rare_read_supported","target_full","SBS9",0.147995405599705
"TOV2414","rare_read_supported","target_full","SBS10a",0.179157783400529
"TOV2414","rare_read_supported","target_full","SBS10b",-0.0658459534778274
"TOV2414","rare_read_supported","target_full","SBS10c",
"TOV2414","rare_read_supported","target_full","SBS10d",-0.0224523298929686
"TOV2414","rare_read_supported","target_full","SBS11",0.0708108958108292
"TOV2414","rare_read_supported","target_full","SBS12",0.12431235651536
"TOV2414","rare_read_supported","target_full","SBS13",-0.015988737965246
"TOV2414","rare_read_supported","target_full","SBS14",-0.0387685569916538
"TOV2414","rare_read_supported","target_full","SBS15",-0.0287059381472121
"TOV2414","rare_read_supported","target_full","SBS16",-0.0512346588135889
"TOV2414","rare_read_supported","target_full","SBS17a",-0.0113016859567405
"TOV2414","rare_read_supported","target_full","SBS17b",-0.0361707798555219
"TOV2414","rare_read_supported","target_full","SBS18",-0.0795151911904526
"TOV2414","rare_read_supported","target_full","SBS19",-0.0405907895653336
"TOV2414","rare_read_supported","target_full","SBS20",0.0422857506661275
"TOV2414","rare_read_supported","target_full","SBS21",-0.0212447961694984
"TOV2414","rare_read_supported","target_full","SBS22",0.000730772594408616
"TOV2414","rare_read_supported","target_full","SBS23",-0.0409570832409807
"TOV2414","rare_read_supported","target_full","SBS24",-0.0392890627016922
"TOV2414","rare_read_supported","target_full","SBS25",-0.0311392823938099
"TOV2414","rare_read_supported","target_full","SBS26",-0.14072981090687
"TOV2414","rare_read_supported","target_full","SBS28",-0.0485176260512249
"TOV2414","rare_read_supported","target_full","SBS29",0.0106965952972479
"TOV2414","rare_read_supported","target_full","SBS30",0.045311489833879
"TOV2414","rare_read_supported","target_full","SBS31",-0.0395798557068643
"TOV2414","rare_read_supported","target_full","SBS32",-0.142943944177897
"TOV2414","rare_read_supported","target_full","SBS33",-0.0113016859567405
"TOV2414","rare_read_supported","target_full","SBS34",-0.0573518948204282
"TOV2414","rare_read_supported","target_full","SBS35",
"TOV2414","rare_read_supported","target_full","SBS36",0.0216419612550614
"TOV2414","rare_read_supported","target_full","SBS37",-0.0472433486089059
"TOV2414","rare_read_supported","target_full","SBS38",-0.0303991123749945
"TOV2414","rare_read_supported","target_full","SBS39",-0.148498852057955
"TOV2414","rare_read_supported","target_full","SBS40",0.139044539243366
"TOV2414","rare_read_supported","target_full","SBS41",-0.0157076868842642
"TOV2414","rare_read_supported","target_full","SBS42",-0.057754397488852
"TOV2414","rare_read_supported","target_full","SBS44",0.0103774167314991
"TOV2414","rare_read_supported","target_full","SBS84",-0.0362549719490091
"TOV2414","rare_read_supported","target_full","SBS85",-0.091400190514224
"TOV2414","rare_read_supported","target_full","SBS86",0.0423166719306062
"TOV2414","rare_read_supported","target_full","SBS87",4.97135928160967e-05
"TOV2414","rare_read_supported","target_full","SBS88",0.147454924812656
"TOV2414","rare_read_supported","target_full","SBS89",-0.0524057625553463
"TOV2414","rare_read_supported","target_full","SBS90",-0.0434879946904355
"TOV2414","rare_read_supported","target_full","SBS91",-0.0501915812815352
"TOV2414","rare_read_supported","target_full","SBS92",-0.0457434632850086
"TOV2414","rare_read_supported","target_full","SBS93",-0.0610439309546402
"TOV2414","rare_read_supported","target_full","SBS94",0.126635460280856
"OV1369-R2","baseline","target_restricted","SBS1",0.0799117516007796
"OV1369-R2","baseline","target_restricted","SBS5",-0.488040668000184
"OV1369-R2","baseline","target_restricted","SBS40",-0.220423733315428
"OV1369-R2","baseline","target_restricted","SBS6",0.0272249522033853
"OV1369-R2","baseline","target_restricted","SBS14",
"OV1369-R2","baseline","target_restricted","SBS15",0.0489574944985411
"OV1369-R2","baseline","target_restricted","SBS20",
"OV1369-R2","baseline","target_restricted","SBS21",
"OV1369-R2","baseline","target_restricted","SBS26",
"OV1369-R2","baseline","target_restricted","SBS44",0.0504724328195833
"OV1369-R2","baseline","target_restricted","SBS10a",-0.0198060503662199
"OV1369-R2","baseline","target_restricted","SBS10b",-0.0486646035950898
"OV1369-R2","baseline","target_restricted","SBS10c",
"OV1369-R2","baseline","target_restricted","SBS10d",
"OV1369-R2","baseline","target_restricted","SBS28",-0.0261246086520381
"OV1369-R2","baseline","target_restricted","SBS2",0.00483295925515921
"OV1369-R2","baseline","target_restricted","SBS13",0.00997993609671634
"OV1369-R2","baseline","target_restricted","SBS3",1
"OV1369-R2","baseline","target_restricted","SBS8",-0.507072150631335
"OV1369-R2","baseline","target_restricted","SBS17a",
"OV1369-R2","baseline","target_restricted","SBS17b",
"OV1369-R2","baseline","target_restricted","SBS18",-0.0261246086520381
"OV2085","baseline","target_restricted","SBS1",-0.0121504529421978
"OV2085","baseline","target_restricted","SBS5",-0.314740010371441
"OV2085","baseline","target_restricted","SBS40",-0.572317196627324
"OV2085","baseline","target_restricted","SBS6",0.0697206950063365
"OV2085","baseline","target_restricted","SBS14",0.0448791260563499
"OV2085","baseline","target_restricted","SBS15",-0.00236431377297384
"OV2085","baseline","target_restricted","SBS20",0.0445883470028923
"OV2085","baseline","target_restricted","SBS21",
"OV2085","baseline","target_restricted","SBS26",
"OV2085","baseline","target_restricted","SBS44",-0.0306598308954274
"OV2085","baseline","target_restricted","SBS10a",
"OV2085","baseline","target_restricted","SBS10b",0.139236547060838
"OV2085","baseline","target_restricted","SBS10c",
"OV2085","baseline","target_restricted","SBS10d",
"OV2085","baseline","target_restricted","SBS28",0.0682076083750103
"OV2085","baseline","target_restricted","SBS2",0.229683089867005
"OV2085","baseline","target_restricted","SBS13",
"OV2085","baseline","target_restricted","SBS3",1
"OV2085","baseline","target_restricted","SBS8",-0.0966944730040382
"OV2085","baseline","target_restricted","SBS17a",0.0319152175805639
"OV2085","baseline","target_restricted","SBS17b",
"OV2085","baseline","target_restricted","SBS18",0.255057511618764
"OV2295","baseline","target_restricted","SBS1",-0.107302246739875
"OV2295","baseline","target_restricted","SBS5",-0.0890110715103231
"OV2295","baseline","target_restricted","SBS40",-0.710875492965088
"OV2295","baseline","target_restricted","SBS6",
"OV2295","baseline","target_restricted","SBS14",
"OV2295","baseline","target_restricted","SBS15",0.0866288565448172
"OV2295","baseline","target_restricted","SBS20",
"OV2295","baseline","target_restricted","SBS21",-0.00660481241275804
"OV2295","baseline","target_restricted","SBS26",0.00207924037365336
"OV2295","baseline","target_restricted","SBS44",
"OV2295","baseline","target_restricted","SBS10a",0.0557675880762477
"OV2295","baseline","target_restricted","SBS10b",-0.0238526657501605
"OV2295","baseline","target_restricted","SBS10c",
"OV2295","baseline","target_restricted","SBS10d",0.0674315034507959
"OV2295","baseline","target_restricted","SBS28",
"OV2295","baseline","target_restricted","SBS2",0.42474316064025
"OV2295","baseline","target_restricted","SBS13",
"OV2295","baseline","target_restricted","SBS3",1
"OV2295","baseline","target_restricted","SBS8",
"OV2295","baseline","target_restricted","SBS17a",
"OV2295","baseline","target_restricted","SBS17b",
"OV2295","baseline","target_restricted","SBS18",0.176367886523528
"OV2295-R2","baseline","target_restricted","SBS1",-0.0667073306723525
"OV2295-R2","baseline","target_restricted","SBS5",-0.165486211751946
"OV2295-R2","baseline","target_restricted","SBS40",-0.517115076554615
"OV2295-R2","baseline","target_restricted","SBS6",
"OV2295-R2","baseline","target_restricted","SBS14",-0.0584336741354521
"OV2295-R2","baseline","target_restricted","SBS15",0.0597861525456793
"OV2295-R2","baseline","target_restricted","SBS20",
"OV2295-R2","baseline","target_restricted","SBS21",0.00164253791247442
"OV2295-R2","baseline","target_restricted","SBS26",-0.036092442856436
"OV2295-R2","baseline","target_restricted","SBS44",
"OV2295-R2","baseline","target_restricted","SBS10a",
"OV2295-R2","baseline","target_restricted","SBS10b",-0.00433688096080546
"OV2295-R2","baseline","target_restricted","SBS10c",
"OV2295-R2","baseline","target_restricted","SBS10d",
"OV2295-R2","baseline","target_restricted","SBS28",
"OV2295-R2","baseline","target_restricted","SBS2",
"OV2295-R2","baseline","target_restricted","SBS13",
"OV2295-R2","baseline","target_restricted","SBS3",1
"OV2295-R2","baseline","target_restricted","SBS8",-0.616533622445897
"OV2295-R2","baseline","target_restricted","SBS17a",0.0467963646113177
"OV2295-R2","baseline","target_restricted","SBS17b",
"OV2295-R2","baseline","target_restricted","SBS18",0.594064319856472
"OV3133-R","baseline","target_restricted","SBS1",0.11398612905288
"OV3133-R","baseline","target_restricted","SBS5",-0.163816237538944
"OV3133-R","baseline","target_restricted","SBS40",-0.116207438227823
"OV3133-R","baseline","target_restricted","SBS6",-0.0544674199438579
"OV3133-R","baseline","target_restricted","SBS14",-0.0778249705042707
"OV3133-R","baseline","target_restricted","SBS15",-0.0087439601906471
"OV3133-R","baseline","target_restricted","SBS20",0.0399931648230975
"OV3133-R","baseline","target_restricted","SBS21",-0.0566568416271924
"OV3133-R","baseline","target_restricted","SBS26",-0.038854421606795
"OV3133-R","baseline","target_restricted","SBS44",
"OV3133-R","baseline","target_restricted","SBS10a",
"OV3133-R","baseline","target_restricted","SBS10b",0.0313394228084234
"OV3133-R","baseline","target_restricted","SBS10c",-0.0278073102576039
"OV3133-R","baseline","target_restricted","SBS10d",-0.00700713659633379
"OV3133-R","baseline","target_restricted","SBS28",
"OV3133-R","baseline","target_restricted","SBS2",0.177218226849733
"OV3133-R","baseline","target_restricted","SBS13",-0.124861387787416
"OV3133-R","baseline","target_restricted","SBS3",1
"OV3133-R","baseline","target_restricted","SBS8",-0.193960917346924
"OV3133-R","baseline","target_restricted","SBS17a",-0.105217210214035
"OV3133-R","baseline","target_restricted","SBS17b",
"OV3133-R","baseline","target_restricted","SBS18",0.139339996429698
"OV3133-R2","baseline","target_restricted","SBS1",0.00829144824612498
"OV3133-R2","baseline","target_restricted","SBS5",-0.151312883174499
"OV3133-R2","baseline","target_restricted","SBS40",-0.254736258456181
"OV3133-R2","baseline","target_restricted","SBS6",-0.0662626258679164
"OV3133-R2","baseline","target_restricted","SBS14",-0.0686004050438956
"OV3133-R2","baseline","target_restricted","SBS15",
"OV3133-R2","baseline","target_restricted","SBS20",0.0794752243438681
"OV3133-R2","baseline","target_restricted","SBS21",-0.0475526716452688
"OV3133-R2","baseline","target_restricted","SBS26",0.131840374086259
"OV3133-R2","baseline","target_restricted","SBS44",-0.012765264517523
"OV3133-R2","baseline","target_restricted","SBS10a",0.0648743819950025
"OV3133-R2","baseline","target_restricted","SBS10b",0.0436335500882454
"OV3133-R2","baseline","target_restricted","SBS10c",0.157220224716414
"OV3133-R2","baseline","target_restricted","SBS10d",0.0682373406663903
"OV3133-R2","baseline","target_restricted","SBS28",
"OV3133-R2","baseline","target_restricted","SBS2",-0.0496573948772034
"OV3133-R2","baseline","target_restricted","SBS13",-0.0566833493329416
"OV3133-R2","baseline","target_restricted","SBS3",1
"OV3133-R2","baseline","target_restricted","SBS8",-0.181431512463191
"OV3133-R2","baseline","target_restricted","SBS17a",-0.0157742079275261
"OV3133-R2","baseline","target_restricted","SBS17b",
"OV3133-R2","baseline","target_restricted","SBS18",0.016458117233232
"OV3291","baseline","target_restricted","SBS1",-0.0104848851604437
"OV3291","baseline","target_restricted","SBS5",-0.0937364428161124
"OV3291","baseline","target_restricted","SBS40",-0.350954381165301
"OV3291","baseline","target_restricted","SBS6",-0.00162372952717185
"OV3291","baseline","target_restricted","SBS14",0.0639032599584655
"OV3291","baseline","target_restricted","SBS15",0.0468825674240287
"OV3291","baseline","target_restricted","SBS20",0.00897048822190836
"OV3291","baseline","target_restricted","SBS21",-0.00680776930294104
"OV3291","baseline","target_restricted","SBS26",-0.029574393639315
"OV3291","baseline","target_restricted","SBS44",-0.0773193054367892
"OV3291","baseline","target_restricted","SBS10a",
"OV3291","baseline","target_restricted","SBS10b",0.106392505644333
"OV3291","baseline","target_restricted","SBS10c",0.040875098748736
