cell_line,gene_id,symbol,primary_assembly,tpm_restored,counts_restored
VOA6861,ENSG00000276032,AL627230.4,TRUE,4.92583,45.8
VOA6861,ENSG00000239429,AF274854.1,TRUE,0,0
VOA6861,ENSG00000264981,AC015818.5,TRUE,1.15022,10
VOA6861,ENSG00000273588,AC093838.1,TRUE,0,0
VOA6861,ENSG00000275614,AL627230.3,TRUE,0,0
VOA6861,ENSG00000278134,AL627230.7,TRUE,1.73981,35
VOA6861,ENSG00000278735,AL627230.8,TRUE,0.774656,2.21805
VOA6861,ENSG00000256863,AP001880.2,TRUE,0.0779132,1
VOA6861,ENSG00000226975,AC006987.1,TRUE,0.181318,3
VOA6861,ENSG00000235691,AC006987.3,TRUE,0,0
VOA6861,ENSG00000274100,AL627230.1,TRUE,0,0
VOA6861,ENSG00000235193,AC006987.2,TRUE,0.906588,15
VOA6861,ENSG00000170165,CR848007.1,TRUE,0.0407743,3
VOA6861,ENSG00000274959,SPDYE13P,TRUE,0,0
VOA6861,ENSG00000278807,SPDYE14P,TRUE,0,0
VOA6861,ENSG00000204717,AC073464.1,TRUE,0,0
VOA6861,ENSG00000283817,AC241640.3,FALSE,0,0
VOA6861,ENSG00000284359,AC241640.5,FALSE,0,0
VOA6861,ENSG00000284529,AC244647.3,FALSE,1.70429e-07,1.15151e-07
VOA6861,ENSG00000283908,AC241988.1,FALSE,0.748857,0.5
VOA6861,ENSG00000284815,FAM90A7P,FALSE,0,0
VOA6861,ENSG00000284993,FAM90A23P,FALSE,0.00425384,0.25
VOA6861,ENSG00000285093,OR2A41P,FALSE,0,0
VOA6861,ENSG00000285378,OR2A15P,FALSE,0,0
TOV112D,ENSG00000211804,TRDV1,TRUE,0,0
TOV112D,ENSG00000196383,OR4Q2,TRUE,0,0
TOV112D,ENSG00000211454,AKR7L,TRUE,0,0
TOV112D,ENSG00000205702,CYP2D7,TRUE,0,0
TOV112D,ENSG00000272395,IFNL4,TRUE,0,0
TOV112D,ENSG00000249948,GBA3,TRUE,0.00743703,0.245501
TOV112D,ENSG00000244682,FCGR2C,TRUE,0,0
TOV112D,ENSG00000226807,MROH5,TRUE,0,0
TOV112D,ENSG00000266200,PNLIPRP2,TRUE,0,0
TOV112D,ENSG00000182077,PTCHD3,TRUE,0,0
TOV112D,ENSG00000204403,CASP12,TRUE,0,0
TOV112D,ENSG00000233276,GPX1,TRUE,44.2874,990.402
TOV112D,ENSG00000211898,IGHD,TRUE,0,0
TOV112D,ENSG00000225698,IGHV3-72,TRUE,0,0
TOV112D,ENSG00000242076,IGKV1-33,TRUE,0,0
TOV112D,ENSG00000273962,IGKV2-40,TRUE,0,0
TOV112D,ENSG00000251039,IGKV2D-40,TRUE,0,0
TOV112D,ENSG00000239975,IGKV1D-33,TRUE,0,0
TOV112D,ENSG00000243264,IGKV2D-29,TRUE,0,0
TOV112D,ENSG00000242534,IGKV2D-28,TRUE,0,0
TOV112D,ENSG00000211642,IGLV10-54,TRUE,0,0
TOV112D,ENSG00000270472,IGHV3OR16-9,TRUE,0,0
TOV112D,ENSG00000119682,AREL1,TRUE,2.266436,26.62365
TOV112D,ENSG00000205329,OR6C3,TRUE,0,0
TOV112D,ENSG00000163159,VPS72,TRUE,55.2960101,882.1321
TOV112D,ENSG00000170605,OR9K2,TRUE,0,0
TOV112D,ENSG00000141627,DYM,TRUE,0,0
TOV112D,ENSG00000176692,FOXC2,TRUE,0,0
TOV112D,ENSG00000145386,CCNA2,TRUE,19.7731,1632.72
TOV112D,ENSG00000176092,CRYBG2,TRUE,0,0
TOV112D,ENSG00000100393,EP300,TRUE,2.12667,14.5304
TOV112D,ENSG00000135931,ARMC9,TRUE,0.490369,20.97818
TOV112D,ENSG00000143374,TARS2,TRUE,0.0917481,5.80528
TOV112D,ENSG00000203780,FANK1,TRUE,0.285656,10
TOV112D,ENSG00000008838,MED24,TRUE,0,0
TOV112D,ENSG00000142973,CYP4B1,TRUE,0,0
TOV112D,ENSG00000186951,PPARA,TRUE,0.306061,94.7943
TOV112D,ENSG00000285385,AC098582.1,TRUE,0,0
TOV112D,ENSG00000140941,MAP1LC3B,TRUE,1.744613,13
TOV112D,ENSG00000166947,EPB42,TRUE,0,0
TOV112D,ENSG00000164674,SYTL3,TRUE,0,0
TOV112D,ENSG00000177565,TBL1XR1,TRUE,0,0
TOV112D,ENSG00000173369,C1QB,TRUE,0,0
TOV112D,ENSG00000151746,BICD1,TRUE,4.50531,441.118
TOV112D,ENSG00000183770,FOXL2,TRUE,0.104196,9
TOV112D,ENSG00000143933,CALM2,TRUE,0,0
TOV112D,ENSG00000078674,PCM1,TRUE,23.6897,6077.54
TOV112D,ENSG00000182899,RPL35A,TRUE,3.81845,151.582
TOV112D,ENSG00000175110,MRPS22,TRUE,0,0
TOV112D,ENSG00000092820,EZR,TRUE,0,0
TOV112D,ENSG00000074416,MGLL,TRUE,0,0
TOV112D,ENSG00000065534,MYLK,TRUE,3.762452,384.00644
TOV112D,ENSG00000112787,FBRSL1,TRUE,0,0
TOV112D,ENSG00000187240,DYNC2H1,TRUE,2.93964,1188.08
TOV112D,ENSG00000171560,FGA,TRUE,0,0
TOV112D,ENSG00000187048,CYP4A11,TRUE,0,0
TOV112D,ENSG00000145734,BDP1,TRUE,0,0
TOV112D,ENSG00000256269,HMBS,TRUE,27.492407,1138.79237
TOV112D,ENSG00000142208,AKT1,TRUE,6.41342,55.0199
TOV112D,ENSG00000187848,P2RX2,TRUE,0.0177381,0.941925
TOV112D,ENSG00000140832,MARVELD3,TRUE,0,0
TOV112D,ENSG00000131018,SYNE1,TRUE,0,0
TOV112D,ENSG00000162365,CYP4A22,TRUE,0,0
TOV112D,ENSG00000172551,MUCL1,TRUE,0,0
TOV112D,ENSG00000155034,FBXL18,TRUE,0.378204,22.5882
TOV112D,ENSG00000123066,MED13L,TRUE,5.09957,63.5437
TOV112D,ENSG00000177045,SIX5,TRUE,11.9614,1043.03
TOV112D,ENSG00000116171,SCP2,TRUE,0.134378,3.87381
TOV112D,ENSG00000142166,IFNAR1,TRUE,6.81857,19
TOV112D,ENSG00000104936,DMPK,TRUE,0,0
TOV112D,ENSG00000170291,ELP5,TRUE,1.07771,21.7102
TOV112D,ENSG00000105991,HOXA1,TRUE,0.793475,58.4791
TOV112D,ENSG00000129007,CALML4,TRUE,0,0
TOV112D,ENSG00000230667,SETSIP,TRUE,0,0
TOV112D,ENSG00000189195,BTBD8,TRUE,0.306752,37.6555
TOV112D,ENSG00000100336,APOL4,TRUE,0,0
TOV112D,ENSG00000130363,RSPH3,TRUE,3.85338,242.232
TOV112D,ENSG00000075624,ACTB,TRUE,9.26421,507.8
TOV112D,ENSG00000169641,LUZP1,TRUE,11.8063,3079.01
TOV112D,ENSG00000197584,KCNMB2,TRUE,0.0362441,2.32317
TOV112D,ENSG00000169994,MYO7B,TRUE,0,0
TOV112D,ENSG00000177084,POLE,TRUE,1.37102,13.8288
TOV112D,ENSG00000105997,HOXA3,TRUE,5.05044,56.1156
TOV112D,ENSG00000261308,FIGNL2,TRUE,0.581818,83
TOV112D,ENSG00000113811,SELENOK,TRUE,8.92204,176.057
TOV112D,ENSG00000160991,ORAI2,TRUE,0,0
TOV112D,ENSG00000100197,CYP2D6,TRUE,0.9655906,45.73541
TOV112D,ENSG00000183662,FAM19A1,TRUE,0,0
TOV112D,ENSG00000092108,SCFD1,TRUE,0.264296,2.57527
TOV112D,ENSG00000143409,MINDY1,TRUE,4.35838,337.786
TOV112D,ENSG00000155368,DBI,TRUE,0,0
TOV112D,ENSG00000184983,NDUFA6,TRUE,38.0957,1072.86
TOV112D,ENSG00000109572,CLCN3,TRUE,4.98505,853.168
TOV112D,ENSG00000204842,ATXN2,TRUE,1.12733e-06,0.000161143
TOV112D,ENSG00000162367,TAL1,TRUE,0,0
TOV112D,ENSG00000137509,PRCP,TRUE,0.0857234,1.03338
TOV112D,ENSG00000143434,SEMA6C,TRUE,1.07614,59.9753
TOV112D,ENSG00000105983,LMBR1,TRUE,8.1884,1176.95
TOV112D,ENSG00000168056,LTBP3,TRUE,0,0
TOV112D,ENSG00000181322,NME9,TRUE,0.40631,5
TOV112D,ENSG00000182793,GSTA5,TRUE,0,0
TOV112D,ENSG00000183955,KMT5A,TRUE,0,0
TOV112D,ENSG00000087460,GNAS,TRUE,0,0
TOV112D,ENSG00000137101,CD72,TRUE,0,0
TOV112D,ENSG00000055609,KMT2C,TRUE,3.35258,1770.883
TOV112D,ENSG00000112761,WISP3,TRUE,0.289345,21.2789
TOV112D,ENSG00000150990,DHX37,TRUE,7.51854,1038.5
TOV112D,ENSG00000198001,IRAK4,TRUE,0,0
TOV112D,ENSG00000187867,PALM3,TRUE,0.206338,1.83057
TOV112D,ENSG00000083857,FAT1,TRUE,7.23327e-09,3.33896e-06
TOV112D,ENSG00000136997,MYC,TRUE,32.5423,1210.37
TOV112D,ENSG00000188120,DAZ1,TRUE,0,0
TOV112D,ENSG00000067225,PKM,TRUE,0.1910021575,10.11883933
TOV112D,ENSG00000169488,OR4K15,TRUE,0,0
TOV112D,ENSG00000091129,NRCAM,TRUE,0,0
TOV112D,ENSG00000122034,GTF3A,TRUE,17.5823,505.187
TOV112D,ENSG00000143799,PARP1,TRUE,39.8736,363.818
TOV112D,ENSG00000128564,VGF,TRUE,0,0
TOV112D,ENSG00000080845,DLGAP4,TRUE,0,0
TOV112D,ENSG00000116785,CFHR3,TRUE,0,0
TOV112D,ENSG00000089101,CFAP61,TRUE,0,0
TOV112D,ENSG00000132600,PRMT7,TRUE,5.30615,66.1178
TOV112D,ENSG00000112394,SLC16A10,TRUE,3.33052,109.732
TOV112D,ENSG00000124313,IQSEC2,TRUE,0,0
TOV112D,ENSG00000182070,OR52A1,TRUE,0,0
TOV112D,ENSG00000082175,PGR,TRUE,0,0
TOV112D,ENSG00000091157,WDR7,TRUE,0,0
TOV112D,ENSG00000197128,ZNF772,TRUE,0,0
TOV112D,ENSG00000251247,ZNF345,TRUE,0,0
TOV112D,ENSG00000005108,THSD7A,TRUE,0.0889433,29.2897
TOV112D,ENSG00000070081,NUCB2,TRUE,42.2635,1577.29
TOV112D,ENSG00000114902,SPCS1,TRUE,130.729,2654.22
TOV112D,ENSG00000133226,SRRM1,TRUE,0.196985,21.8463
TOV112D,ENSG00000177807,KCNJ10,TRUE,0,0
TOV112D,ENSG00000197013,ZNF429,TRUE,0,0
TOV112D,ENSG00000100612,DHRS7,TRUE,0.266212,9.53021
TOV112D,ENSG00000085741,WNT11,TRUE,0,0
TOV112D,ENSG00000142733,MAP3K6,TRUE,0,0
TOV112D,ENSG00000019991,HGF,TRUE,0.0139092,2.48804
TOV112D,ENSG00000239521,CASTOR3,TRUE,0.326481,26.2239
TOV112D,ENSG00000100416,TRMU,TRUE,0,0
TOV112D,ENSG00000078070,MCCC1,TRUE,0,0
TOV112D,ENSG00000176945,MUC20,TRUE,0.0608644,3.32652
TOV112D,ENSG00000141506,PIK3R5,TRUE,0,0
TOV112D,ENSG00000119383,PTPA,TRUE,7.7761,186.711
TOV112D,ENSG00000188554,NBR1,TRUE,0,0
TOV112D,ENSG00000134248,LAMTOR5,TRUE,0.895785,18.5847
TOV112D,ENSG00000132128,LRRC41,TRUE,0,0
TOV112D,ENSG00000273540,AGBL1,TRUE,0,0
TOV112D,ENSG00000114331,ACAP2,TRUE,0.57528,54.977
TOV112D,ENSG00000160789,LMNA,TRUE,0,0
TOV112D,ENSG00000185499,MUC1,TRUE,9.396916,1150.248
TOV112D,ENSG00000197980,LEKR1,TRUE,0,0
TOV112D,ENSG00000248920,USP17L19,TRUE,0,0
TOV112D,ENSG00000198843,SELENOT,TRUE,0.0603503,6.30482
TOV112D,ENSG00000187170,LCE4A,TRUE,0,0
TOV112D,ENSG00000169855,ROBO1,TRUE,84.8577,19632.3
TOV112D,ENSG00000122482,ZNF644,TRUE,0.000218827,0.0129307
TOV112D,ENSG00000185532,PRKG1,TRUE,3.884163,742.0062
TOV112D,ENSG00000196576,PLXNB2,TRUE,2.70946,279.195
TOV112D,ENSG00000156171,DRAM2,TRUE,15.2407,294.946
TOV112D,ENSG00000100697,DICER1,TRUE,0.378011,4.7922
TOV112D,ENSG00000134255,CEPT1,TRUE,0,0
TOV112D,ENSG00000137462,TLR2,TRUE,0,0
TOV112D,ENSG00000205336,ADGRG1,TRUE,0,0
TOV112D,ENSG00000164112,TMEM155,TRUE,0,0
TOV112D,ENSG00000138642,HERC6,TRUE,0,0
TOV112D,ENSG00000074527,NTN4,TRUE,1.36137,5
TOV112D,ENSG00000003402,CFLAR,TRUE,0,0
TOV112D,ENSG00000250844,USP17L18,TRUE,0,0
TOV112D,ENSG00000135108,FBXO21,TRUE,14.8744,1860.32
TOV112D,ENSG00000182257,PRR34,TRUE,1.82379,151.752
TOV112D,ENSG00000117450,PRDX1,TRUE,9.39449,101.17
TOV112D,ENSG00000142961,MOB3C,TRUE,0,0
TOV112D,ENSG00000135272,MDFIC,TRUE,4.46234,427.7273
TOV112D,ENSG00000131504,DIAPH1,TRUE,1.73032000010266,305.45800001821
TOV112D,ENSG00000136848,DAB2IP,TRUE,2.85515,452.544
TOV112D,ENSG00000198626,RYR2,TRUE,0,0
TOV112D,ENSG00000128881,TTBK2,TRUE,0.0221324,4.69892
TOV112D,ENSG00000117013,KCNQ4,TRUE,2.68477,349.308
TOV112D,ENSG00000132170,PPARG,TRUE,0,0
TOV112D,ENSG00000133657,ATP13A3,TRUE,11.8162200000524,113.075200011836
TOV112D,ENSG00000155363,MOV10,TRUE,2.58923,17.6124
TOV112D,ENSG00000169208,OR10G3,TRUE,0,0
TOV112D,ENSG00000163964,PIGX,TRUE,8.62172,160.022
TOV112D,ENSG00000284862,CCDC39,TRUE,0,0
TOV112D,ENSG00000167371,PRRT2,TRUE,0,0
TOV112D,ENSG00000116991,SIPA1L2,TRUE,0.052332,10.5534
TOV112D,ENSG00000179889,PDXDC1,TRUE,1.3519,39.4862
TOV112D,ENSG00000081479,LRP2,TRUE,0.0141447,7
TOV112D,ENSG00000114861,FOXP1,TRUE,0.9694869,19.68957
TOV112D,ENSG00000084207,GSTP1,TRUE,454.716,7920.92
TOV112D,ENSG00000108641,B9D1,TRUE,2.16847,50.6237
TOV112D,ENSG00000081692,JMJD4,TRUE,1.893918,144.0531
TOV112D,ENSG00000162434,JAK1,TRUE,0.373634,4
TOV112D,ENSG00000175707,KDF1,TRUE,0,0
TOV112D,ENSG00000168779,SHOX2,TRUE,1.02058,42.7458
TOV112D,ENSG00000249104,USP17L17,TRUE,0.198294,9.33584
TOV112D,ENSG00000111490,TBC1D30,TRUE,2.14308,21.7498
TOV112D,ENSG00000273136,NBPF26,TRUE,7.19554,501.183
TOV112D,ENSG00000211452,DIO1,TRUE,0.0236309,1.09684
TOV112D,ENSG00000170439,METTL7B,TRUE,0.119962,4.47324
TOV112D,ENSG00000285437,POLR2J3,TRUE,0.0472789,2.85369
TOV112D,ENSG00000105808,RASA4,TRUE,0.343377,3.19677
TOV112D,ENSG00000179695,OR6C2,TRUE,0,0
TOV112D,ENSG00000091831,ESR1,TRUE,0,0
TOV112D,ENSG00000177879,AP3S1,TRUE,1.08282,10.2826
TOV112D,ENSG00000160310,PRMT2,TRUE,0,0
TOV112D,ENSG00000279000,OR10A6,TRUE,0,0
TOV112D,ENSG00000144369,FAM171B,TRUE,0.199212,4.72643
TOV112D,ENSG00000180957,PITPNB,TRUE,0,0
TOV112D,ENSG00000139970,RTN1,TRUE,0.0432846,3.36839
TOV112D,ENSG00000172489,OR5T3,TRUE,0,0
TOV112D,ENSG00000171130,ATP6V0E2,TRUE,0.453249,36.4207
TOV112D,ENSG00000144381,HSPD1,TRUE,11.6763,111.621
TOV112D,ENSG00000164850,GPER1,TRUE,0,0
TOV112D,ENSG00000076944,STXBP2,TRUE,0.592314,18.708
TOV112D,ENSG00000164946,FREM1,TRUE,0,0
TOV112D,ENSG00000142408,CACNG8,TRUE,0,0
TOV112D,ENSG00000021826,CPS1,TRUE,0.122339,1.37869
TOV112D,ENSG00000119673,ACOT2,TRUE,0,0
TOV112D,ENSG00000169432,SCN9A,TRUE,0,0
TOV112D,ENSG00000119844,AFTPH,TRUE,0.195567,8.26544
TOV112D,ENSG00000198814,GK,TRUE,0,0
TOV112D,ENSG00000125844,RRBP1,TRUE,0,0
TOV112D,ENSG00000118492,ADGB,TRUE,0,0
TOV112D,ENSG00000196166,C8orf86,TRUE,0,0
TOV112D,ENSG00000105220,GPI,TRUE,11.8928,1508.52
TOV112D,ENSG00000119608,PROX2,TRUE,0.0811868,8.14973
TOV112D,ENSG00000266714,MYO15B,TRUE,0.0997564,1.01863
TOV112D,ENSG00000182973,CNOT10,TRUE,0,0
TOV112D,ENSG00000145191,EIF2B5,TRUE,18.6797,1458.38
TOV112D,ENSG00000187510,PLEKHG7,TRUE,0.0410395,4
TOV112D,ENSG00000090534,THPO,TRUE,0,0
TOV112D,ENSG00000088280,ASAP3,TRUE,0,0
TOV112D,ENSG00000154175,ABI3BP,TRUE,0,0
TOV112D,ENSG00000144357,UBR3,TRUE,0.0016211,0.398629
TOV112D,ENSG00000204478,PRAMEF20,TRUE,0,0
TOV112D,ENSG00000151503,NCAPD3,TRUE,0.636554,7.25856
TOV112D,ENSG00000049283,EPN3,TRUE,0,0
TOV112D,ENSG00000004866,ST7,TRUE,0,0
TOV112D,ENSG00000138685,FGF2,TRUE,2.49966,53.5236
TOV112D,ENSG00000175105,ZNF654,TRUE,2.34146e-09,3.53613e-07
TOV112D,ENSG00000134200,TSHB,TRUE,0,0
TOV112D,ENSG00000157766,ACAN,TRUE,0,0
TOV112D,ENSG00000114656,KIAA1257,TRUE,0.0229886,1.52962
TOV112D,ENSG00000197706,OR6C74,TRUE,0,0
TOV112D,ENSG00000185345,PRKN,TRUE,0,0
TOV112D,ENSG00000005075,POLR2J,TRUE,3.89793,73.2115
TOV112D,ENSG00000081019,RSBN1,TRUE,0.252171,20.0713
TOV112D,ENSG00000118655,DCLRE1B,TRUE,13.9424,1656.27
TOV112D,ENSG00000143469,SYT14,TRUE,0.928102,49.078
TOV112D,ENSG00000183291,SELENOF,TRUE,0.474291,24.3432
TOV112D,ENSG00000144730,IL17RD,TRUE,0,0
TOV112D,ENSG00000119402,FBXW2,TRUE,8.03885,193.0862
TOV112D,ENSG00000138398,PPIG,TRUE,2.75843,29.2774
TOV112D,ENSG00000162601,MYSM1,TRUE,0,0
TOV112D,ENSG00000086015,MAST2,TRUE,1.10678,135.232
TOV112D,ENSG00000156738,MS4A1,TRUE,0,0
TOV112D,ENSG00000109618,SEPSECS,TRUE,0.890808,10.4573
TOV112D,ENSG00000134108,ARL8B,TRUE,56.8055,5021.83
TOV112D,ENSG00000168944,CEP120,TRUE,0.245353,3.22675
TOV112D,ENSG00000139364,TMEM132B,TRUE,0.0858809,1
TOV112D,ENSG00000100284,TOM1,TRUE,0.128386,4.51069
TOV112D,ENSG00000106290,TAF6,TRUE,0,0
TOV112D,ENSG00000186513,OR9Q2,TRUE,0,0
TOV112D,ENSG00000197887,OR1S2,TRUE,0,0
TOV112D,ENSG00000280204,OR1S1,TRUE,0,0
TOV112D,ENSG00000172769,OR5B3,TRUE,0,0
TOV112D,ENSG00000211448,DIO2,TRUE,0,0
TOV112D,ENSG00000138767,CNOT6L,TRUE,1.26462,15.2848
TOV112D,ENSG00000142224,IL19,TRUE,0,0
TOV112D,ENSG00000112077,RHAG,TRUE,0,0
TOV112D,ENSG00000182346,DAOA,TRUE,0,0
TOV112D,ENSG00000164093,PITX2,TRUE,3.56950588687,193.958396179
TOV112D,ENSG00000094631,HDAC6,TRUE,0.0345415,4.29817
TOV112D,ENSG00000110367,DDX6,TRUE,0.113431,9.67548
TOV112D,ENSG00000173588,CEP83,TRUE,0,0
TOV112D,ENSG00000204644,ZFP57,TRUE,0,0
TOV112D,ENSG00000205765,C5orf51,TRUE,0,0
TOV112D,ENSG00000198832,SELENOM,TRUE,0,0
TOV112D,ENSG00000170923,OR7G2,TRUE,0,0
TOV112D,ENSG00000162897,FCAMR,TRUE,0,0
TOV112D,ENSG00000185245,GP1BA,TRUE,0,0
TOV112D,ENSG00000197535,MYO5A,TRUE,3.975795e-07,0.0001506036
TOV112D,ENSG00000171763,SPATA5L1,TRUE,0,0
TOV112D,ENSG00000138193,PLCE1,TRUE,0.132953,2.01728
TOV112D,ENSG00000144935,TRPC1,TRUE,0.337342,36.6534
TOV112D,ENSG00000127603,MACF1,TRUE,0,0
TOV112D,ENSG00000165606,DRGX,TRUE,0,0
TOV112D,ENSG00000197381,ADARB1,TRUE,5.33779,5.4416
TOV112D,ENSG00000008294,SPAG9,TRUE,1.91096e-09,4.8777e-07
TOV112D,ENSG00000162409,PRKAA2,TRUE,0,0
TOV112D,ENSG00000153904,DDAH1,TRUE,3.83853,451.8447
TOV112D,ENSG00000130045,NXNL2,TRUE,0.623802,20.6119
TOV112D,ENSG00000142867,BCL10,TRUE,11.812,983.585
TOV112D,ENSG00000188986,NELFB,TRUE,26.1914,1407.41
TOV112D,ENSG00000101104,PABPC1L,TRUE,4.46914,42.298
TOV112D,ENSG00000168610,STAT3,TRUE,0,0
TOV112D,ENSG00000197363,ZNF517,TRUE,0,0
TOV112D,ENSG00000242802,AP5Z1,TRUE,23.9577,2057.21
TOV112D,ENSG00000143669,LYST,TRUE,0.32575,132.067
TOV112D,ENSG00000102575,ACP5,TRUE,0.099092,3.78609
TOV112D,ENSG00000186174,BCL9L,TRUE,9.72417,129.428
TOV112D,ENSG00000196352,CD55,TRUE,0,0
TOV112D,ENSG00000198836,OPA1,TRUE,0.196475,38.2828
TOV112D,ENSG00000278198,AC011043.2,TRUE,0.395756,16.0114
TOV112D,ENSG00000160710,ADAR,TRUE,10.9483,127.482
TOV112D,ENSG00000140265,ZSCAN29,TRUE,4.44025,63.5718
TOV112D,ENSG00000233136,USP17L11,TRUE,0.14428,6.79283
TOV112D,ENSG00000159450,TCHH,TRUE,0.0141113,3
TOV112D,ENSG00000186094,AGBL4,TRUE,0,0
TOV112D,ENSG00000125629,INSIG2,TRUE,0,0
TOV112D,ENSG00000105048,TNNT1,TRUE,0.406704,9.1467
TOV112D,ENSG00000125107,CNOT1,TRUE,0,0
TOV112D,ENSG00000157168,NRG1,TRUE,0,0
TOV112D,ENSG00000173157,ADAMTS20,TRUE,0.0496353,6.98642
TOV112D,ENSG00000107669,ATE1,TRUE,6.62053,174.1821
TOV112D,ENSG00000166529,ZSCAN21,TRUE,0,0
TOV112D,ENSG00000204514,ZNF814,TRUE,0,0
TOV112D,ENSG00000146555,SDK1,TRUE,0.0282124,9
TOV112D,ENSG00000276231,PIK3R6,TRUE,0.0304348,2
TOV112D,ENSG00000165060,FXN,TRUE,1.91147,47.7739
TOV112D,ENSG00000033122,LRRC7,TRUE,0,0
TOV112D,ENSG00000169085,VXN,TRUE,0.109218,1
TOV112D,ENSG00000132000,PODNL1,TRUE,0,0
TOV112D,ENSG00000179532,DNHD1,TRUE,0.985515,166.12865
TOV112D,ENSG00000198601,OR2M2,TRUE,0,0
TOV112D,ENSG00000092051,JPH4,TRUE,0.120222,12.5635
TOV112D,ENSG00000172782,FADS6,TRUE,0.0192065,1.12763
TOV112D,ENSG00000145348,TBCK,TRUE,1.0763,108.144
TOV112D,ENSG00000162105,SHANK2,TRUE,0.0207269,1.10852
TOV112D,ENSG00000172742,OR4D9,TRUE,0,0
TOV112D,ENSG00000147050,KDM6A,TRUE,3.02546305974,46.001000713
TOV112D,ENSG00000240720,LRRD1,TRUE,0.0278044,2.17606
TOV112D,ENSG00000089094,KDM2B,TRUE,0,0
TOV112D,ENSG00000132670,PTPRA,TRUE,0.152874,16.6878
TOV112D,ENSG00000135390,ATP5MC2,TRUE,486.452,7350
TOV112D,ENSG00000249853,HS3ST5,TRUE,0,0
TOV112D,ENSG00000185527,PDE6G,TRUE,0,0
TOV112D,ENSG00000170852,KBTBD2,TRUE,0,0
TOV112D,ENSG00000049130,KITLG,TRUE,1.48297,68.1748
TOV112D,ENSG00000080802,CNOT4,TRUE,0,0
TOV112D,ENSG00000139436,GIT2,TRUE,0.179732,29.5927
TOV112D,ENSG00000125089,SH3TC1,TRUE,0,0
TOV112D,ENSG00000267680,ZNF224,TRUE,1.33938,15.1366
TOV112D,ENSG00000149428,HYOU1,TRUE,1.43565,62.678
TOV112D,ENSG00000172377,OR9I1,TRUE,0,0
TOV112D,ENSG00000103018,CYB5B,TRUE,31.9945,4224.57
TOV112D,ENSG00000130695,CEP85,TRUE,2.16203,227.17
TOV112D,ENSG00000139433,GLTP,TRUE,2.27351,56.0299
TOV112D,ENSG00000204387,C6orf48,TRUE,0.138529,2.2858
TOV112D,ENSG00000151332,MBIP,TRUE,0,0
TOV112D,ENSG00000150991,UBC,TRUE,0.289884,4.83834
TOV112D,ENSG00000225940,C5orf67,TRUE,0,0
TOV112D,ENSG00000198046,ZNF667,TRUE,0.908156,88.4577
TOV112D,ENSG00000179477,ALOX12B,TRUE,1.30036,95.2182
TOV112D,ENSG00000197849,OR8G1,TRUE,0,0
TOV112D,ENSG00000116337,AMPD2,TRUE,1.2693,121.704
TOV112D,ENSG00000197938,OR5H2,TRUE,0,0
TOV112D,ENSG00000257315,ZBED6,TRUE,0.493585,121.811
TOV112D,ENSG00000164393,ADGRF2,TRUE,0.0570259,8.50014
TOV112D,ENSG00000165795,NDRG2,TRUE,0,0
TOV112D,ENSG00000196248,OR10S1,TRUE,0,0
TOV112D,ENSG00000155657,TTN,TRUE,0,0
TOV112D,ENSG00000100888,CHD8,TRUE,8.7699,2233.78
TOV112D,ENSG00000176230,OR4K17,TRUE,0,0
TOV112D,ENSG00000224940,PRRT4,TRUE,0,0
TOV112D,ENSG00000188558,OR2G6,TRUE,0,0
TOV112D,ENSG00000279301,OR2T11,TRUE,0,0
TOV112D,ENSG00000177151,OR2T35,TRUE,0,0
TOV112D,ENSG00000187701,OR2T27,TRUE,0,0
TOV112D,ENSG00000185483,ROR1,TRUE,0.0061029,1
TOV112D,ENSG00000232399,USP17L13,TRUE,0,0
TOV112D,ENSG00000267534,S1PR2,TRUE,0.00106142,0.114116
TOV112D,ENSG00000178922,HYI,TRUE,0,0
TOV112D,ENSG00000075415,SLC25A3,TRUE,1.64404,18.7303
TOV112D,ENSG00000110911,SLC11A2,TRUE,0.00108773,0.136937
TOV112D,ENSG00000143450,OAZ3,TRUE,0,0
TOV112D,ENSG00000134258,VTCN1,TRUE,0,0
TOV112D,ENSG00000068903,SIRT2,TRUE,0,0
TOV112D,ENSG00000283374,TXNRD3NB,TRUE,0,0
TOV112D,ENSG00000206483,TXNRD3NB,TRUE,0.057722,1
TOV112D,ENSG00000151611,MMAA,TRUE,0.722514,157.449
TOV112D,ENSG00000154734,ADAMTS1,TRUE,1.72531e-09,1.19875e-08
TOV112D,ENSG00000100596,SPTLC2,TRUE,0,0
TOV112D,ENSG00000131778,CHD1L,TRUE,0,0
TOV112D,ENSG00000213865,C8orf44,TRUE,0.62005,32.297
TOV112D,ENSG00000103495,MAZ,TRUE,0,0
TOV112D,ENSG00000145103,ILDR1,TRUE,0,0
TOV112D,ENSG00000135932,CAB39,TRUE,4.92643,222.886
TOV112D,ENSG00000095787,WAC,TRUE,5.56389,60.6184
TOV112D,ENSG00000021645,NRXN3,TRUE,0,0
TOV112D,ENSG00000163531,NFASC,TRUE,1.17718,370.384
TOV112D,ENSG00000120332,TNN,TRUE,0,0
TOV112D,ENSG00000198104,OR2T6,TRUE,0,0
TOV112D,ENSG00000177462,OR2T8,TRUE,0,0
TOV112D,ENSG00000197734,C14orf178,TRUE,0,0
TOV112D,ENSG00000136367,ZFHX2,TRUE,0.0412793,2.32936
TOV112D,ENSG00000134769,DTNA,TRUE,0,0
